chr	start	strand	ConMethReadCount	ConUMethReadCount	DisReadCount	NAReadCount
chr10	119001156	+	0	51	6	0
chr10	119001172	+	0	51	6	0
chr10	119001174	+	0	51	6	0
chr10	119001179	+	0	51	6	0
chr10	119001181	+	0	51	6	0
chr10	119001185	+	0	51	5	0
chr10	119010737	+	0	0	0	27
chr10	119010756	+	0	0	0	27
chr10	119015444	+	0	0	0	34
chr10	119134257	+	0	0	0	83
chr10	119134280	+	0	0	0	83
chr10	119134285	+	0	0	0	82
chr10	119134330	+	0	0	0	40
chr10	119134334	+	0	0	0	40
chr10	119134357	+	0	0	0	40
chr10	119134419	+	0	0	0	32
chr10	119134441	+	0	0	0	32
chr10	119134583	+	0	38	2	3
chr10	119134602	+	0	38	2	3
chr10	119134612	+	0	38	2	3
chr10	119134616	+	0	38	2	0
chr10	119134637	+	0	25	1	1
chr10	119134640	+	0	25	1	0
chr10	119134645	+	0	25	1	1
chr10	119134656	+	0	25	1	1
chr10	119134757	+	0	17	0	0
chr10	119134771	+	0	17	0	0
chr10	119134773	+	0	17	0	0
chr10	119134782	+	0	16	0	0
chr10	119134785	+	0	17	0	0
chr10	119134885	+	0	60	4	0
chr10	119134888	+	0	59	4	0
chr10	119134890	+	0	60	4	0
chr10	119134895	+	0	60	4	0
chr10	119134898	+	0	59	4	0
chr10	119134902	+	0	60	4	0
chr10	119134908	+	0	58	4	0
chr10	119134913	+	0	59	4	0
chr10	119134918	+	0	55	4	0
chr10	119134978	+	0	0	0	28
chr10	119134981	+	0	0	0	28
chr10	119135400	+	0	14	1	0
chr10	119135410	+	0	14	1	0
chr10	119135413	+	0	14	1	0
chr10	119135424	+	0	14	1	0
chr10	119135434	+	0	13	1	0
chr10	119151914	+	0	0	0	33
chr10	119151926	+	0	0	0	33
chr10	119151930	+	0	0	0	33
chr10	119172150	+	0	0	0	32
chr10	119216838	+	0	0	0	34
chr10	119256923	+	0	0	0	24
chr10	119261165	+	0	0	0	19
chr10	119261191	+	0	0	0	19
chr10	119261292	+	0	0	0	18
chr10	119291157	+	0	0	0	33
chr10	119292243	+	3	10	3	0
chr10	119292254	+	3	10	3	0
chr10	119292258	+	3	10	3	0
chr10	119292262	+	3	10	3	0
chr10	119292264	+	3	10	3	0
chr10	119294230	+	1	38	7	0
chr10	119294240	+	1	38	7	0
chr10	119294247	+	1	37	7	0
chr10	119294251	+	1	38	7	0
chr10	119294253	+	1	38	7	0
chr10	119294257	+	1	38	7	0
chr10	119294503	+	0	0	0	61
chr10	119294531	+	0	0	0	61
chr10	119294558	+	0	0	0	32
chr10	119294564	+	0	0	0	32
chr10	119294576	+	0	0	0	32
chr10	119294619	+	0	0	0	26
chr10	119294629	+	0	0	0	26
chr10	119294646	+	0	0	0	26
chr10	119294828	+	0	0	0	28
chr10	119294840	+	0	0	0	29
chr10	119294847	+	0	0	0	29
chr10	119295167	+	1	42	7	0
chr10	119295177	+	1	42	7	0
chr10	119295184	+	1	42	7	0
chr10	119295194	+	1	42	7	0
chr10	119295875	+	0	0	0	32
chr10	119295992	+	0	0	0	18
chr10	119295999	+	0	0	0	18
chr10	119296426	+	0	16	9	0
chr10	119296432	+	0	16	9	0
chr10	119296442	+	0	16	9	0
chr10	119296444	+	0	16	9	0
chr10	119296446	+	0	16	9	0
chr10	119296555	+	0	0	0	33
chr10	119296566	+	0	0	0	33
chr10	119296581	+	0	0	0	33
chr10	119297249	+	0	52	2	0
chr10	119297256	+	0	52	2	0
chr10	119297266	+	0	51	2	0
chr10	119297269	+	0	52	2	0
chr10	119297274	+	0	51	2	0
chr10	119297280	+	0	52	2	0
chr10	119297283	+	0	47	2	0
chr10	119297436	+	0	0	0	43
chr10	119297439	+	0	0	0	43
chr10	119301257	+	0	0	0	29
chr10	119302019	+	1	25	8	2
chr10	119302026	+	1	25	8	2
chr10	119302042	+	1	25	8	0
chr10	119302047	+	1	25	8	0
chr10	119302050	+	1	24	6	0
chr10	119302053	+	1	13	2	0
chr10	119302978	+	4	63	11	0
chr10	119302991	+	4	64	10	0
chr10	119302994	+	4	64	11	0
chr10	119302999	+	4	64	11	0
chr10	119303005	+	4	64	11	0
chr10	119303011	+	4	60	11	0
chr10	119303291	+	1	43	6	0
chr10	119303296	+	1	43	6	0
chr10	119303298	+	1	43	6	0
chr10	119303306	+	1	43	6	0
chr10	119303308	+	1	43	6	0
chr10	119303339	+	0	5	6	0
chr10	119303343	+	0	5	6	0
chr10	119303351	+	0	5	6	0
chr10	119303365	+	0	5	6	0
chr10	119303373	+	0	5	6	0
chr10	119304080	+	0	5	6	0
chr10	119304083	+	0	5	6	0
chr10	119304090	+	0	5	6	0
chr10	119304102	+	0	5	6	0
chr10	119304104	+	0	5	6	0
chr10	119304415	+	0	0	0	80
chr10	119304421	+	0	0	0	80
chr10	119304437	+	0	0	0	80
chr10	119304536	+	0	52	18	1
chr10	119304548	+	0	52	18	2
chr10	119304550	+	0	52	18	2
chr10	119304563	+	0	52	18	1
chr10	119304586	+	1	20	9	2
chr10	119304603	+	1	20	9	2
chr10	119304607	+	1	20	9	2
chr10	119304617	+	1	20	9	0
chr10	119304830	+	1	28	4	0
chr10	119304833	+	1	28	4	0
chr10	119304844	+	1	28	4	0
chr10	119304851	+	1	28	4	0
chr10	119304853	+	1	28	4	0
chr10	119304856	+	1	28	4	0
chr10	119304864	+	0	16	1	0
chr10	119304876	+	0	0	0	38
chr10	119304880	+	0	0	0	38
chr10	119305009	+	4	31	8	0
chr10	119305016	+	4	31	8	0
chr10	119305023	+	4	31	8	0
chr10	119305027	+	4	31	8	0
chr10	119305030	+	4	31	8	0
chr10	119305032	+	3	31	8	0
chr10	119305040	+	4	30	7	0
chr10	119306166	+	2	6	4	2
chr10	119306188	+	1	6	4	2
chr10	119306193	+	1	6	4	1
chr10	119306196	+	1	6	4	1
chr10	119306710	+	0	0	0	70
chr10	119310324	+	0	13	4	0
chr10	119310332	+	0	13	4	0
chr10	119310351	+	0	13	4	0
chr10	119310356	+	0	13	4	0
chr10	119310911	+	8	11	8	1
chr10	119310919	+	8	11	8	0
chr10	119310924	+	8	11	8	1
chr10	119310937	+	8	11	8	1
chr10	119311893	+	0	0	0	59
chr10	119311908	+	0	0	0	59
chr10	119311915	+	0	0	0	59
chr10	119311969	+	0	39	5	0
chr10	119311976	+	0	39	5	0
chr10	119311980	+	0	39	5	0
chr10	119311995	+	0	39	5	0
chr10	119312691	+	0	0	0	34
chr10	119312712	+	0	0	0	34
chr10	119312859	+	1	40	5	0
chr10	119312881	+	1	40	5	0
chr10	119312883	+	1	40	5	0
chr10	119312888	+	1	40	5	0
chr10	119312892	+	1	39	4	0
chr10	119312901	+	2	17	4	0
chr10	119312906	+	2	17	4	0
chr10	119312908	+	2	17	4	0
chr10	119312915	+	2	17	4	0
chr10	119312919	+	2	17	4	0
chr10	119312923	+	2	17	4	0
chr10	119312926	+	2	17	4	0
chr10	119312935	+	2	15	4	0
chr10	119313035	+	1	17	9	0
chr10	119313040	+	1	17	9	0
chr10	119313057	+	1	17	9	0
chr10	119313060	+	1	17	9	0
chr10	119313065	+	1	17	9	0
chr10	119313166	+	0	61	24	3
chr10	119313174	+	0	61	24	3
chr10	119313179	+	0	61	24	3
chr10	119313193	+	0	61	24	0
chr10	119313197	+	0	60	23	0
chr10	119313200	+	0	34	6	0
chr10	119316724	+	0	0	0	26
chr10	119390566	+	0	0	0	38
chr10	119405069	+	0	0	0	20
chr10	119435319	+	0	0	0	30
chr10	119435334	+	0	0	0	30
chr10	119443536	+	0	0	0	27
chr10	119443622	+	0	0	0	11
chr10	119443636	+	0	0	0	11
chr10	119443882	+	10	6	11	0
chr10	119443886	+	10	6	11	0
chr10	119443895	+	10	6	11	0
chr10	119443899	+	10	6	11	0
chr10	119445459	+	0	0	0	13
chr10	119451558	+	0	0	0	21
chr10	119451570	+	0	0	0	21
chr10	119459189	+	0	0	0	33
chr10	119480788	+	0	0	0	19
chr10	119480810	+	0	0	0	19
chr10	119494681	+	1	15	20	0
chr10	119494691	+	1	15	20	0
chr10	119494694	+	1	15	20	0
chr10	119494699	+	1	15	20	0
chr10	119494711	+	1	14	20	0
chr10	119494714	+	0	9	16	0
chr10	119507329	+	0	0	0	26
chr10	119507359	+	0	0	0	26
chr10	119507434	+	0	0	0	88
chr10	119507846	+	0	0	0	34
chr10	119507854	+	0	0	0	34
chr10	119507878	+	0	0	0	31
chr10	119550367	+	0	0	0	54
chr10	119574074	+	0	0	0	10
chr10	119574087	+	0	0	0	10
chr10	119574099	+	0	0	0	10
chr10	119589954	+	0	0	0	36
chr10	119589987	+	0	0	0	33
chr10	119805726	+	0	0	0	19
chr10	119805999	+	0	19	0	1
chr10	119806003	+	0	19	0	1
chr10	119806013	+	0	19	0	1
chr10	119806032	+	0	19	0	0
chr10	119806312	+	0	12	0	0
chr10	119806315	+	0	12	0	0
chr10	119806320	+	0	12	0	0
chr10	119806327	+	0	12	0	0
chr10	119806334	+	0	12	0	0
chr10	119806418	+	0	0	0	34
chr10	119806444	+	0	0	0	34
chr10	119806450	+	0	0	0	32
chr10	119806543	+	0	0	0	84
chr10	119806577	+	0	0	0	46
chr10	119806609	+	0	0	0	68
chr10	119806640	+	0	0	0	67
chr10	120003647	+	0	0	0	20
chr10	120011433	+	0	0	0	47
chr10	120015007	+	0	0	0	41
chr10	120015021	+	0	0	0	41
chr10	120101303	+	0	0	0	45
chr10	120101325	+	0	0	0	45
chr10	120101651	+	0	33	2	4
chr10	120101660	+	0	33	2	4
chr10	120101664	+	0	33	2	4
chr10	120101680	+	0	33	2	0
chr10	120141741	+	0	0	0	63
chr10	120141749	+	0	0	0	63
chr10	120141756	+	0	0	0	63
chr10	120207057	+	0	0	0	54
chr10	120233278	+	0	0	0	30
chr10	120285168	+	0	0	0	43
chr10	120302136	+	0	0	0	69
chr10	120329194	+	0	0	0	44
chr10	120353936	+	4	10	20	0
chr10	120353939	+	4	10	20	0
chr10	120353942	+	4	10	20	0
chr10	120353946	+	4	10	20	0
chr10	120353948	+	4	10	20	0
chr10	120353958	+	4	10	20	0
chr10	120355342	+	0	0	0	70
chr10	120355363	+	0	0	0	69
chr10	120355372	+	0	0	0	68
chr10	120355419	+	0	0	0	107
chr10	120355427	+	0	0	0	107
chr10	120355444	+	0	0	0	99
chr10	120355756	+	0	0	0	13
chr10	120355786	+	0	0	0	13
chr10	120355906	+	0	0	0	71
chr10	120355924	+	0	0	0	70
chr10	120355983	+	0	0	0	42
chr10	120355998	+	0	0	0	42
chr10	120356072	+	0	0	0	47
chr10	120403328	+	0	0	0	78
chr10	120403356	+	0	0	0	75
chr10	120430383	+	0	0	0	39
chr10	120478180	+	0	0	0	19
chr10	120478188	+	0	0	0	19
chr10	120503006	+	0	0	0	14
chr10	120514029	+	0	14	1	5
chr10	120514032	+	0	14	1	0
chr10	120514041	+	0	14	1	5
chr10	120514050	+	0	14	1	5
chr10	120514137	+	0	23	1	0
chr10	120514143	+	0	23	1	0
chr10	120514146	+	0	23	1	0
chr10	120514155	+	0	23	1	0
chr10	120514158	+	0	22	1	0
chr10	120514177	+	0	0	0	17
chr10	120514184	+	0	0	0	17
chr10	120514191	+	0	0	0	17
chr10	120514287	+	0	53	5	0
chr10	120514294	+	0	53	5	0
chr10	120514298	+	0	53	5	0
chr10	120514316	+	0	53	5	0
chr10	120514370	+	0	26	1	0
chr10	120514373	+	0	26	1	0
chr10	120514386	+	0	26	1	0
chr10	120514391	+	0	26	1	0
chr10	120514403	+	0	22	1	0
chr10	120514752	+	0	62	3	1
chr10	120514760	+	0	62	3	1
chr10	120514780	+	0	62	3	0
chr10	120514784	+	0	62	3	0
chr10	120514786	+	0	51	3	0
chr10	120514826	+	0	30	0	0
chr10	120514839	+	0	30	0	0
chr10	120514841	+	0	30	0	0
chr10	120514843	+	0	30	0	0
chr10	120514845	+	0	30	0	0
chr10	120519856	+	0	0	0	12
chr10	120519886	+	0	0	0	12
chr10	120519889	+	0	0	0	12
chr10	120519923	+	14	0	4	0
chr10	120519929	+	14	0	4	0
chr10	120519932	+	14	0	4	0
chr10	120519939	+	14	0	4	0
chr10	120519946	+	14	0	4	0
chr10	120519951	+	14	0	4	0
chr10	120542555	+	0	0	0	25
chr10	120542569	+	0	0	0	25
chr10	120570509	+	0	0	0	27
chr10	120674847	+	0	0	0	33
chr10	120674876	+	0	0	0	33
chr10	120719896	+	0	0	0	57
chr10	120719917	+	0	0	0	57
chr10	120719926	+	0	0	0	57
chr10	120726870	+	0	0	0	42
chr10	120726880	+	0	0	0	42
chr10	120726899	+	0	0	0	41
chr10	120738738	+	0	0	0	29
chr10	120738747	+	0	0	0	29
chr10	120738761	+	0	0	0	29
chr10	120741534	+	0	0	0	75
chr10	120755372	+	0	0	0	18
chr10	120755393	+	0	0	0	18
chr10	120762139	+	0	0	0	48
chr10	120785013	+	0	0	0	33
chr10	120788366	+	0	0	0	46
chr10	120788373	+	0	0	0	46
chr10	120788931	+	0	0	0	69
chr10	120788959	+	0	0	0	67
chr10	120788964	+	0	0	0	63
chr10	120788996	+	0	36	2	1
chr10	120789008	+	0	36	2	1
chr10	120789012	+	0	36	2	1
chr10	120789022	+	0	36	2	0
chr10	120789131	+	0	32	2	0
chr10	120789136	+	0	29	2	0
chr10	120789144	+	0	31	2	0
chr10	120789159	+	0	32	2	0
chr10	120789161	+	0	32	2	0
chr10	120789164	+	0	28	1	0
chr10	120789173	+	0	9	1	29
chr10	120789180	+	0	9	1	26
chr10	120789196	+	0	9	1	29
chr10	120789206	+	0	9	1	1
chr10	120789606	+	0	32	4	0
chr10	120789609	+	0	30	4	0
chr10	120789618	+	0	32	4	0
chr10	120789622	+	0	32	4	0
chr10	120789628	+	0	32	4	0
chr10	120789631	+	0	32	4	0
chr10	120789637	+	0	32	3	0
chr10	120789640	+	0	31	3	0
chr10	120789668	+	0	41	1	0
chr10	120789674	+	0	41	1	0
chr10	120789688	+	0	40	1	0
chr10	120789690	+	0	41	1	0
chr10	120789701	+	0	37	1	0
chr10	120789736	+	0	12	0	0
chr10	120789752	+	0	12	0	0
chr10	120789757	+	0	12	0	0
chr10	120789760	+	0	12	0	0
chr10	120801772	+	0	0	0	37
chr10	120801790	+	0	0	0	37
chr10	120801802	+	0	0	0	37
chr10	120801832	+	0	0	0	38
chr10	120801850	+	0	0	0	38
chr10	120801862	+	0	0	0	38
chr10	120802075	+	14	0	0	0
chr10	120802082	+	14	0	0	0
chr10	120802093	+	14	0	0	0
chr10	120802096	+	14	0	0	0
chr10	120824312	+	0	0	0	30
chr10	120824322	+	0	0	0	30
chr10	120824346	+	0	0	0	30
chr10	120839767	+	0	0	0	40
chr10	120839773	+	0	0	0	40
chr10	120839775	+	0	0	0	40
chr10	120839893	+	0	0	0	29
chr10	120839899	+	0	0	0	26
chr10	120839936	+	0	50	4	0
chr10	120839943	+	0	50	4	0
chr10	120839945	+	0	50	4	0
chr10	120839963	+	0	50	4	0
chr10	120839997	+	0	35	1	0
chr10	120840009	+	0	35	1	0
chr10	120840012	+	0	35	1	0
chr10	120840021	+	0	35	1	0
chr10	120840026	+	0	35	1	0
chr10	120840049	+	0	42	3	0
chr10	120840053	+	0	42	3	0
chr10	120840056	+	0	41	3	0
chr10	120840077	+	0	42	3	0
chr10	120840079	+	0	41	3	0
chr10	120840115	+	0	31	3	0
chr10	120840118	+	0	31	3	0
chr10	120840120	+	0	31	3	0
chr10	120840125	+	0	30	2	0
chr10	120840140	+	0	31	3	0
chr10	120840146	+	0	31	3	0
chr10	120840148	+	0	29	3	0
chr10	120840243	+	0	0	0	11
chr10	120840255	+	0	0	0	11
chr10	120840269	+	0	0	0	10
chr10	120840312	+	0	0	0	45
chr10	120840322	+	0	0	0	44
chr10	120840339	+	0	0	0	45
chr10	120840378	+	0	38	1	2
chr10	120840391	+	0	37	1	2
chr10	120840399	+	0	38	1	2
chr10	120840403	+	0	38	1	0
chr10	120840405	+	0	37	1	0
chr10	120840411	+	0	34	1	0
chr10	120841841	+	0	0	0	15
chr10	120844695	+	0	0	0	33
chr10	120844710	+	0	0	0	33
chr10	120863539	+	0	0	0	21
chr10	120863551	+	0	0	0	21
chr10	120863569	+	0	0	0	15
chr10	120863801	+	0	30	1	0
chr10	120863804	+	0	30	1	0
chr10	120863807	+	0	30	1	0
chr10	120863811	+	0	30	1	0
chr10	120863824	+	0	30	1	0
chr10	120863826	+	0	30	1	0
chr10	120863891	+	0	33	3	0
chr10	120863896	+	0	33	3	0
chr10	120863899	+	0	33	3	0
chr10	120863905	+	0	33	3	0
chr10	120863909	+	0	33	3	0
chr10	120863913	+	0	33	3	0
chr10	120863917	+	0	33	3	0
chr10	120863919	+	0	33	3	0
chr10	120863923	+	0	33	3	0
chr10	120864017	+	0	28	3	0
chr10	120864022	+	0	28	3	0
chr10	120864025	+	0	28	3	0
chr10	120864029	+	0	28	3	0
chr10	120864050	+	0	23	3	0
chr10	120864150	+	0	30	2	0
chr10	120864156	+	0	30	2	0
chr10	120864160	+	0	30	2	0
chr10	120864169	+	0	30	2	0
chr10	120864177	+	0	30	2	0
chr10	120914952	+	0	0	0	10
chr10	120919027	+	0	0	0	24
chr10	120924913	+	0	0	0	61
chr10	120924924	+	0	0	0	62
chr10	120924937	+	0	0	0	62
chr10	120925231	+	0	39	1	0
chr10	120925236	+	0	39	1	0
chr10	120925238	+	0	39	1	0
chr10	120925240	+	0	39	1	0
chr10	120925246	+	0	39	1	0
chr10	120925255	+	0	39	1	0
chr10	120925322	+	0	38	0	0
chr10	120925325	+	0	38	0	0
chr10	120925329	+	0	38	0	0
chr10	120925342	+	0	38	0	0
chr10	120925349	+	0	37	0	0
chr10	120925393	+	0	0	0	41
chr10	120925398	+	0	0	0	41
chr10	120925425	+	0	0	0	41
chr10	120925460	+	0	0	0	18
chr10	120925481	+	0	0	0	18
chr10	120925485	+	0	0	0	18
chr10	120938029	+	0	69	2	1
chr10	120938035	+	0	69	2	1
chr10	120938038	+	0	69	2	1
chr10	120938054	+	0	69	2	0
chr10	120938118	+	0	58	2	2
chr10	120938138	+	0	58	2	2
chr10	120938145	+	0	58	2	2
chr10	120938147	+	0	58	2	0
chr10	120946050	+	0	0	0	11
chr10	120958141	+	0	0	0	21
chr10	120958162	+	0	0	0	21
chr10	120958172	+	0	0	0	21
chr10	120958267	+	0	0	0	28
chr10	120963564	+	0	0	0	24
chr10	120965896	+	0	0	0	44
chr10	120965901	+	0	0	0	44
chr10	120965987	+	0	0	0	15
chr10	120965995	+	0	0	0	15
chr10	120966155	+	0	0	0	34
chr10	120966163	+	0	0	0	34
chr10	120966188	+	0	0	0	32
chr10	120966209	+	0	42	4	0
chr10	120966212	+	0	42	4	0
chr10	120966218	+	0	42	4	0
chr10	120966224	+	0	42	4	0
chr10	120966283	+	0	0	0	19
chr10	120966386	+	0	28	0	0
chr10	120966389	+	0	28	0	0
chr10	120966396	+	0	28	0	0
chr10	120966400	+	0	28	0	0
chr10	120966405	+	0	28	0	0
chr10	120966410	+	0	21	0	0
chr10	120966419	+	0	19	0	0
chr10	120966435	+	0	27	1	0
chr10	120966440	+	0	27	1	0
chr10	120966446	+	0	27	1	0
chr10	120966451	+	0	27	1	0
chr10	120966463	+	0	26	1	0
chr10	120966465	+	0	24	1	0
chr10	120966547	+	0	10	0	0
chr10	120966551	+	0	10	0	0
chr10	120966554	+	0	10	0	0
chr10	120966557	+	0	10	0	0
chr10	120966559	+	0	10	0	0
chr10	120966563	+	0	10	0	0
chr10	120966624	+	0	62	1	0
chr10	120966633	+	0	61	1	0
chr10	120966643	+	0	62	1	0
chr10	120966645	+	0	61	1	0
chr10	120966647	+	0	62	1	0
chr10	120966651	+	0	62	1	0
chr10	120966757	+	0	20	1	0
chr10	120966765	+	0	20	1	0
chr10	120966768	+	0	20	1	0
chr10	120966773	+	0	20	1	0
chr10	120966788	+	0	20	1	0
chr10	120966888	+	0	41	1	0
chr10	120966893	+	0	41	1	0
chr10	120966901	+	0	40	1	0
chr10	120966906	+	0	41	1	0
chr10	120966913	+	0	41	1	0
chr10	120966915	+	0	41	1	0
chr10	120966917	+	0	41	1	0
chr10	120966950	+	0	37	1	2
chr10	120966978	+	0	37	1	2
chr10	120966980	+	0	37	1	1
chr10	120966983	+	0	37	1	0
chr10	120967015	+	0	36	4	0
chr10	120967018	+	0	36	4	0
chr10	120967024	+	0	36	4	0
chr10	120967031	+	0	36	4	0
chr10	120967035	+	0	36	4	0
chr10	120967039	+	0	36	4	0
chr10	120967062	+	0	0	0	11
chr10	120967402	+	0	21	0	0
chr10	120967408	+	0	21	0	0
chr10	120967418	+	0	21	0	0
chr10	120967421	+	0	21	0	0
chr10	120967507	+	0	21	2	0
chr10	120967510	+	0	21	2	0
chr10	120967512	+	0	21	2	0
chr10	120967516	+	0	21	2	0
chr10	120967519	+	0	21	2	0
chr10	120967521	+	0	21	2	0
chr10	120967533	+	0	21	2	0
chr10	120967540	+	0	21	2	0
chr10	121000673	+	0	0	0	17
chr10	121000688	+	0	0	0	17
chr10	121000697	+	0	0	0	17
chr10	121013100	+	9	5	13	0
chr10	121013103	+	9	5	13	0
chr10	121013116	+	9	5	13	0
chr10	121013129	+	9	5	13	0
chr10	121042174	+	0	0	0	19
chr10	121042297	+	0	0	0	19
chr10	121042322	+	0	0	0	19
chr10	121049143	+	0	0	0	17
chr10	121049458	+	0	0	0	28
chr10	121067691	+	0	0	0	22
chr10	121077007	+	0	0	0	74
chr10	121077022	+	0	0	0	74
chr10	121117838	+	0	0	0	13
chr10	121119215	+	0	0	0	19
chr10	121127442	+	0	0	0	19
chr10	121127469	+	0	0	0	19
chr10	121127474	+	0	0	0	19
chr10	121129167	+	0	0	0	33
chr10	121129196	+	0	0	0	32
chr10	121130709	+	0	0	0	54
chr10	121130727	+	0	0	0	54
chr10	121130734	+	0	0	0	54
chr10	121152774	+	0	0	0	26
chr10	121152794	+	0	0	0	26
chr10	121152796	+	0	0	0	26
chr10	121157014	+	0	0	0	63
chr10	121157077	+	0	0	0	31
chr10	121166917	+	0	0	0	15
chr10	121168566	+	52	3	22	0
chr10	121168572	+	52	3	22	0
chr10	121168578	+	52	3	22	0
chr10	121168586	+	51	3	22	0
chr10	121169543	+	14	1	3	0
chr10	121169550	+	14	1	3	0
chr10	121169552	+	14	1	3	0
chr10	121169560	+	14	1	3	0
chr10	121169562	+	14	1	3	0
chr10	121169566	+	14	1	3	0
chr10	121169568	+	14	1	3	0
chr10	121171885	+	0	0	0	21
chr10	121171900	+	0	0	0	20
chr10	121171911	+	0	0	0	21
chr10	121185431	+	0	0	0	23
chr10	121185448	+	0	0	0	23
chr10	121198151	+	0	0	0	19
chr10	121200571	+	0	0	0	47
chr10	121200576	+	0	0	0	47
chr10	121201458	+	0	0	0	14
chr10	121201470	+	0	0	0	14
chr10	121201576	+	0	0	0	11
chr10	121204162	+	0	0	0	16
chr10	121204247	+	0	0	0	19
chr10	121204268	+	0	0	0	19
chr10	121205069	+	0	0	0	14
chr10	121205083	+	0	0	0	14
chr10	121208465	+	0	0	0	22
chr10	121212973	+	0	0	0	42
chr10	121214567	+	0	0	0	30
chr10	121214583	+	0	0	0	30
chr10	121217877	+	22	0	1	0
chr10	121217884	+	22	0	1	0
chr10	121217891	+	22	0	1	0
chr10	121217895	+	22	0	1	0
chr10	121232451	+	0	0	0	33
chr10	121249402	+	0	0	0	16
chr10	121252815	+	0	0	0	14
chr10	121252848	+	0	0	0	13
chr10	121252903	+	0	0	0	47
chr10	121252907	+	0	0	0	47
chr10	121252982	+	0	0	0	16
chr10	121262082	+	0	0	0	23
chr10	121262506	+	0	0	0	35
chr10	121262513	+	0	0	0	35
chr10	121277312	+	0	0	0	19
chr10	121301185	+	0	0	0	13
chr10	121301197	+	0	0	0	13
chr10	121301307	+	0	0	0	42
chr10	121301906	+	0	45	0	0
chr10	121301919	+	0	45	0	0
chr10	121301925	+	0	45	0	0
chr10	121301928	+	0	45	0	0
chr10	121301930	+	0	45	0	0
chr10	121301940	+	0	34	0	0
chr10	121301983	+	0	29	2	5
chr10	121302009	+	0	29	2	5
chr10	121302014	+	0	29	2	5
chr10	121302016	+	0	29	2	0
chr10	121302046	+	0	30	4	0
chr10	121302050	+	0	30	4	0
chr10	121302054	+	0	30	4	0
chr10	121302059	+	0	30	4	0
chr10	121302062	+	0	30	4	0
chr10	121302067	+	0	30	4	0
chr10	121302073	+	0	30	4	0
chr10	121302079	+	0	30	4	0
chr10	121302128	+	0	55	1	0
chr10	121302135	+	0	55	1	0
chr10	121302138	+	0	54	1	0
chr10	121302140	+	0	55	1	0
chr10	121302151	+	0	55	1	0
chr10	121302154	+	0	55	1	0
chr10	121302156	+	0	53	1	0
chr10	121302160	+	0	48	1	0
chr10	121302206	+	0	0	0	14
chr10	121302216	+	0	0	0	14
chr10	121302285	+	0	42	2	0
chr10	121302301	+	0	42	2	0
chr10	121302305	+	0	42	2	0
chr10	121302308	+	0	42	2	0
chr10	121302424	+	0	28	2	0
chr10	121302435	+	0	28	2	0
chr10	121302439	+	0	28	2	0
chr10	121302455	+	0	28	2	0
chr10	121302457	+	0	26	1	0
chr10	121302638	+	0	56	3	0
chr10	121302652	+	0	56	3	0
chr10	121302655	+	0	56	3	0
chr10	121302658	+	0	56	3	0
chr10	121302660	+	0	55	3	0
chr10	121302664	+	0	55	3	0
chr10	121302669	+	0	55	3	0
chr10	121302671	+	0	50	3	0
chr10	121302945	+	0	42	3	0
chr10	121302949	+	0	42	3	0
chr10	121302954	+	0	41	3	0
chr10	121302956	+	0	41	3	0
chr10	121302958	+	0	41	3	0
chr10	121302962	+	0	41	2	0
chr10	121302972	+	0	40	3	0
chr10	121303018	+	0	45	2	0
chr10	121303022	+	0	45	2	0
chr10	121303035	+	0	45	2	0
chr10	121303042	+	0	45	2	0
chr10	121303044	+	0	44	2	0
chr10	121303050	+	0	45	2	0
chr10	121319472	+	0	0	0	24
chr10	121319489	+	0	0	0	24
chr10	121355543	+	0	0	0	44
chr10	121355567	+	0	0	0	44
chr10	121355592	+	0	26	0	12
chr10	121355617	+	0	26	0	11
chr10	121355624	+	0	26	0	12
chr10	121355626	+	0	26	0	0
chr10	121355904	+	0	18	2	0
chr10	121355916	+	0	18	2	0
chr10	121355930	+	0	18	2	0
chr10	121355935	+	0	18	2	0
chr10	121355952	+	0	26	0	19
chr10	121355962	+	0	26	0	18
chr10	121355965	+	0	26	0	19
chr10	121355986	+	0	26	0	1
chr10	121356000	+	0	0	0	18
chr10	121356070	+	0	0	0	37
chr10	121356095	+	0	0	0	37
chr10	121356388	+	0	36	1	0
chr10	121356398	+	0	36	1	0
chr10	121356414	+	0	36	1	0
chr10	121356417	+	0	36	1	0
chr10	121356865	+	0	43	2	7
chr10	121356888	+	0	43	2	8
chr10	121356897	+	0	43	2	7
chr10	121356899	+	0	43	2	1
chr10	121372856	+	0	0	0	43
chr10	121410602	+	0	0	0	59
chr10	121410616	+	0	0	0	59
chr10	121410619	+	0	0	0	59
chr10	121411079	+	0	73	4	0
chr10	121411085	+	0	74	4	0
chr10	121411088	+	0	74	4	0
chr10	121411091	+	0	73	4	0
chr10	121411094	+	0	73	4	0
chr10	121411108	+	0	73	4	0
chr10	121411111	+	0	65	4	0
chr10	121411138	+	0	46	1	0
chr10	121411147	+	0	46	1	0
chr10	121411152	+	0	46	1	0
chr10	121411158	+	0	46	1	0
chr10	121411160	+	0	45	1	0
chr10	121411168	+	0	43	1	1
chr10	121411289	+	0	0	0	39
chr10	121411304	+	0	0	0	39
chr10	121411320	+	0	0	0	34
chr10	121411374	+	0	31	0	0
chr10	121411380	+	0	31	0	0
chr10	121411382	+	0	30	0	0
chr10	121411387	+	0	31	0	0
chr10	121411396	+	0	31	0	0
chr10	121411402	+	0	30	0	0
